"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"782","1644","1644","1644","0.002920881053432822","0.00249108811840415","0.0037954512517899275","1644","1644","1644","0.004931074846535921","0.00390720646828413","0.005862539634108543","1644","1644","1644","0.0018026899662800134","0.001206559594720602","0.0027679901104420424"
"783","1646","1646","1646","0.0031568198930472134","0.0025747616309672594","0.00386265991255641","1646","1646","1646","0.004730558767914772","0.0037942645139992237","0.0059595173224806786","1646","1646","1646","0.0016739401035010815","0.00124990358017385","0.00246139382943511"
"784","1648","1648","1648","0.0028821147279813886","0.002305992180481553","0.0033946943003684282","1648","1648","1648","0.004848546697758138","0.003901791526004672","0.006178402807563543","1648","1648","1648","0.0017070989706553519","0.0012769580353051424","0.0018526731291785836"
"785","1650","1650","1650","0.003012585104443133","0.001954120583832264","0.004442921839654446","1650","1650","1650","0.004942780733108521","0.00416692765429616","0.00617946544662118","1650","1650","1650","0.0018929612590000034","0.0012507742503657937","0.0025938847102224827"
"786","1652","1652","1652","0.0030297661432996392","0.0023211778607219458","0.0040506720542907715","1652","1652","1652","0.004615676123648882","0.003424463327974081","0.005795716308057308","1652","1652","1652","0.0018082971218973398","0.00123795832041651","0.0029058391228318214"
"787","1654","1654","1654","0.002993818838149309","0.0021075960248708725","0.004358032252639532","1654","1654","1654","0.004372989432886243","0.003782202024012804","0.005255286581814289","1654","1654","1654","0.0019717772025614976","0.0014368569245561957","0.0025301086716353893"
"788","1656","1656","1656","0.0030402908800169826","0.002745987381786108","0.0036621051840484142","1656","1656","1656","0.0043951445957645776","0.003166415961459279","0.005415512248873711","1656","1656","1656","0.0017800612840801477","0.0013756460975855589","0.002342402469366789"
"789","1658","1658","1658","0.0030698597198352217","0.0022992293816059828","0.00418468052521348","1658","1658","1658","0.004607938369736076","0.0033561866730451584","0.0060575734823942184","1658","1658","1658","0.001861328585073352","0.0013547824928537011","0.002556556137278676"
"790","1661","1661","1661","0.0029896154068410397","0.002340842504054308","0.0037487628869712353","1661","1661","1661","0.004625116218812763","0.003027850529178977","0.006167142651975155","1661","1661","1661","0.0018363293958827854","0.0013887464301660657","0.0024859970435500145"
"791","1663","1663","1663","0.0030775312334299088","0.0023928056471049786","0.004720169119536877","1663","1663","1663","0.004426963673904538","0.003646762575954199","0.005452750716358423","1663","1663","1663","0.001689614390488714","0.0012069237418472767","0.0023509510792791843"
"792","1665","1665","1665","0.0031105975853279234","0.0023596736136823893","0.0038538030348718166","1665","1665","1665","0.004554623132571578","0.003737453371286392","0.005441554822027683","1665","1665","1665","0.001952077867463231","0.0013030888512730598","0.0025884874630719423"
"793","1667","1667","1667","0.0027565321186557414","0.002033298136666417","0.0036980428267270327","1667","1667","1667","0.004318265896290541","0.003708846168592572","0.005166292190551758","1667","1667","1667","0.0018465267959982157","0.0011979819973930717","0.002279882552102208"
"794","1669","1669","1669","0.0026879971381276848","0.0022118017077445984","0.0033695236779749393","1669","1669","1669","0.0040610263822600245","0.0035296431742608547","0.0047871703281998634","1669","1669","1669","0.0016436450299806894","0.0012806871673092246","0.0022048545069992542"
"795","1671","1671","1671","0.0030552901327610014","0.002523934468626976","0.004238586872816086","1671","1671","1671","0.004277004254981875","0.0032126072328537703","0.005329360254108906","1671","1671","1671","0.0017669443623162806","0.0012693810276687145","0.0023358601611107588"
"796","1673","1673","1673","0.002752102934755385","0.0015695166075602174","0.004947212524712086","1673","1673","1673","0.004400084540247917","0.0035647540353238583","0.004927871283143759","1673","1673","1673","0.0017419603536836803","0.0011861335951834917","0.002271109726279974"
"797","1675","1675","1675","0.0027283943025395276","0.0020115163642913103","0.003649252001196146","1675","1675","1675","0.004357826034538448","0.003086559707298875","0.005502796266227961","1675","1675","1675","0.0018083876580931245","0.0012520004529505968","0.0022146194241940975"
"798","1677","1677","1677","0.002965415176004171","0.0019547927659004927","0.004461235366761684","1677","1677","1677","0.004911623056977987","0.0037226590793579817","0.00662540178745985","1677","1677","1677","0.001899688201956451","0.0014735788572579622","0.002241511596366763"
"799","1679","1679","1679","0.002829565363936126","0.0021299049258232117","0.0046944101341068745","1679","1679","1679","0.004591282829642296","0.0035588755272328854","0.007272858172655106","1679","1679","1679","0.001690088678151369","0.0011859184596687555","0.0022049802355468273"
"800","1682","1682","1682","0.002961813285946846","0.0021242527291178703","0.004025031812489033","1682","1682","1682","0.004892761632800102","0.0038349025417119265","0.007085376884788275","1682","1682","1682","0.0017713608336634933","0.0014457947108894587","0.0022550823632627726"
"801","1684","1684","1684","0.0030727810924872758","0.0022223060950636864","0.003932020626962185","1684","1684","1684","0.004503987403586507","0.003670796751976013","0.005954542197287083","1684","1684","1684","0.0017482782248407602","0.001248340355232358","0.0024223034270107746"
"802","1686","1686","1686","0.003022440103814006","0.0020360976923257113","0.004740254022181034","1686","1686","1686","0.004279764951206744","0.0032602015417069197","0.005424220580607653","1686","1686","1686","0.0017446792917326093","0.0010913931764662266","0.0024458677507936954"
"803","1688","1688","1688","0.003064287197776139","0.0016807557549327612","0.005042784847319126","1688","1688","1688","0.004324687062762678","0.00344218616373837","0.005459202453494072","1688","1688","1688","0.001848139357753098","0.001397561514750123","0.0027210309635847807"
"804","1690","1690","1690","0.0028375856578350066","0.0020933363121002913","0.003614784451201558","1690","1690","1690","0.004415331082418561","0.003097935114055872","0.005794866010546684","1690","1690","1690","0.001972210721578449","0.0014564653392881155","0.0032678015995770693"
"805","1692","1692","1692","0.0031739280791953208","0.0025126927066594362","0.003891849424690008","1692","1692","1692","0.0043454485014081","0.0032949461601674557","0.005659074522554874","1692","1692","1692","0.001962657959666103","0.001517379772849381","0.002854280173778534"
"806","1694","1694","1694","0.0030985505552962424","0.002559513319283724","0.004256255459040403","1694","1694","1694","0.004557157726958394","0.00370278162881732","0.005940140224993229","1694","1694","1694","0.0020337419817224147","0.001458189683035016","0.002648967085406184"
"807","1696","1696","1696","0.0030725962948054074","0.0022958500776439905","0.004853019490838051","1696","1696","1696","0.004497661045752466","0.0034913874696940184","0.005797083023935556","1696","1696","1696","0.0019551445497199894","0.0015455614775419235","0.0021827747114002705"
"808","1698","1698","1698","0.003139362926594913","0.0025741655845195055","0.004208172671496868","1698","1698","1698","0.004542124876752496","0.004025709815323353","0.005569215398281813","1698","1698","1698","0.0016730813076719642","0.001136456965468824","0.002249168697744608"
"809","1700","1700","1700","0.00301957237534225","0.002607859903946519","0.004031358286738396","1700","1700","1700","0.004504139861091971","0.0035039763897657394","0.005939002614468336","1700","1700","1700","0.0019015989964827895","0.0013273321092128754","0.0028016003780066967"
"810","1703","1703","1703","0.0030444615753367544","0.002095417585223913","0.004098496399819851","1703","1703","1703","0.004420301504433155","0.004012745339423418","0.004863356705754995","1703","1703","1703","0.0016634423518553376","0.0011081655975431204","0.0022225240245461464"
"811","1705","1705","1705","0.0029537728056311606","0.0021789283491671085","0.003729477059096098","1705","1705","1705","0.004476835718378425","0.0033359788358211517","0.005231188610196114","1705","1705","1705","0.0017272654338739812","0.0013586380518972874","0.002730709733441472"
"812","1707","1707","1707","0.002909053210169077","0.0022979900240898132","0.004273061640560627","1707","1707","1707","0.0043400930473580955","0.003667804878205061","0.0058471462689340115","1707","1707","1707","0.0016014800872653722","0.0011606093030422926","0.002153969369828701"
"813","1709","1709","1709","0.0030306603061035276","0.002327715279534459","0.003960643894970417","1709","1709","1709","0.004392765089869499","0.0033679783809930086","0.0060297525487840176","1709","1709","1709","0.0016550405998714268","0.0013744313037022948","0.0021359617821872234"
"814","1711","1711","1711","0.0033464160282164813","0.002499945927411318","0.004369219299405813","1711","1711","1711","0.004377742647193372","0.003097511362284422","0.005712558515369892","1711","1711","1711","0.001891485892701894","0.0011998609406873584","0.002752921311184764"
"815","1713","1713","1713","0.002938846847973764","0.0024041251745074987","0.0038810954429209232","1713","1713","1713","0.004424182628281414","0.003420644672587514","0.005501868668943644","1713","1713","1713","0.0017397482180967927","0.0013316052500158548","0.0022714738734066486"
"816","1715","1715","1715","0.0030149918049573897","0.0025042255874723196","0.0033833973575383425","1715","1715","1715","0.004429882089607417","0.003596934024244547","0.006459112279117107","1715","1715","1715","0.0017721931333653628","0.0013306078035384417","0.002500928472727537"
"817","1717","1717","1717","0.003047520061954856","0.0025689234025776386","0.004055012483149767","1717","1717","1717","0.00456370678730309","0.0032226466573774815","0.005408848635852337","1717","1717","1717","0.0018902659532614053","0.0015856627142056823","0.0022793009411543608"
"818","1719","1719","1719","0.003187389671802521","0.001911569619551301","0.004338505677878857","1719","1719","1719","0.0045630419859662655","0.003702305955812335","0.006092437542974949","1719","1719","1719","0.0017602787585929037","0.0012909119250252843","0.0021644870284944773"
"819","1721","1721","1721","0.0029270647326484324","0.0017079301178455353","0.003831744659692049","1721","1721","1721","0.0041518610203638675","0.0036763628013432026","0.005033421330153942","1721","1721","1721","0.0016901231603696943","0.0012084143236279488","0.0020760572515428066"
"820","1724","1724","1724","0.003024549502879381","0.002120891585946083","0.003703918308019638","1724","1724","1724","0.004530317056924105","0.0032677699346095324","0.0055022696033120155","1724","1724","1724","0.001726057520136237","0.0014457342913374305","0.0021971852984279394"
"821","1726","1726","1726","0.0029551408952102065","0.0023096450604498386","0.003561892081052065","1726","1726","1726","0.004402942839078605","0.0037763931322842836","0.0052841417491436005","1726","1726","1726","0.0018025640863925218","0.0015603412175551057","0.0021416842937469482"
"822","1728","1728","1728","0.0028687610989436506","0.0020864729303866625","0.0036629822570830584","1728","1728","1728","0.00448428604286164","0.003712014527991414","0.005262906197458506","1728","1728","1728","0.0017403160687536","0.0013720476999878883","0.0022291175555437803"
"823","1730","1730","1730","0.0028470790944993495","0.002154592890292406","0.0034327071625739336","1730","1730","1730","0.004286228935234249","0.0032788801472634077","0.005860655568540096","1730","1730","1730","0.001653363660443574","0.0010963465319946408","0.0022095947060734034"
"824","1732","1732","1732","0.0027881790651008488","0.002175875473767519","0.003403198439627886","1732","1732","1732","0.00427220577839762","0.002966336440294981","0.006294341292232275","1732","1732","1732","0.001626899850089103","0.0012969155795872211","0.00254548666998744"
"825","1734","1734","1734","0.002717192191630602","0.002269818913191557","0.0033241547644138336","1734","1734","1734","0.0043288517976179716","0.0032476969063282013","0.006996531039476395","1734","1734","1734","0.001653359760530293","0.0011888428125530481","0.0020272345282137394"
"826","1736","1736","1736","0.002794693107716739","0.0017902173567563295","0.003809472545981407","1736","1736","1736","0.004246013588272035","0.0035129250027239323","0.005639023147523403","1736","1736","1736","0.0016518915304914116","0.0011189004871994257","0.002483774907886982"
"827","1738","1738","1738","0.003079358348622918","0.0020207115449011326","0.0043706269934773445","1738","1738","1738","0.004288031393662095","0.003515321761369705","0.004773654509335756","1738","1738","1738","0.0017153840395621955","0.0011436918284744024","0.002365783089771867"
"828","1740","1740","1740","0.002718377381097525","0.0016909424448385835","0.003850087057799101","1740","1740","1740","0.0041684521129354835","0.0032123993150889874","0.006553261540830135","1740","1740","1740","0.0016915485030040145","0.0011201894376426935","0.0027804342098534107"
"829","1742","1742","1742","0.0027048624120652675","0.0014281049370765686","0.0032572175841778517","1742","1742","1742","0.0038896518992260097","0.002743870485574007","0.00536248367279768","1742","1742","1742","0.0015995562891475857","0.001077450579032302","0.0028851116076111794"
"830","1745","1745","1745","0.0031498672673478723","0.0021289498545229435","0.00393088161945343","1745","1745","1745","0.0042733892798423765","0.0030371195171028376","0.005262602120637894","1745","1745","1745","0.0015254846191965043","0.0010379973100498319","0.002046130131930113"
"831","1747","1747","1747","0.002868131338618696","0.0018785810098052025","0.0034173603635281324","1747","1747","1747","0.004328952659852803","0.0029744391795247793","0.005721638444811106","1747","1747","1747","0.0017423720913939179","0.0013783444883301854","0.002259546658024192"
"832","1749","1749","1749","0.0030469232471659778","0.00243845721706748","0.004017406143248081","1749","1749","1749","0.004022410046309233","0.003236308228224516","0.004795595072209835","1749","1749","1749","0.0017612218391150237","0.0014963013818487525","0.0022105714306235313"
"833","1751","1751","1751","0.0027342318324372174","0.0021683471277356148","0.003405603813007474","1751","1751","1751","0.003802775382064283","0.003153958823531866","0.004422047175467014","1751","1751","1751","0.001669840677641332","0.0011489023454487324","0.0023373954463750124"
"834","1753","1753","1753","0.00269166718935594","0.0019471378764137626","0.003479722421616316","1753","1753","1753","0.004279573052190244","0.0033208795357495546","0.005770956166088581","1753","1753","1753","0.0016149584553204477","0.0012129169190302491","0.0022087893448770046"
"835","1755","1755","1755","0.0030039365869015456","0.002158329589292407","0.0039107101038098335","1755","1755","1755","0.004192294692620635","0.003542012069374323","0.005135771818459034","1755","1755","1755","0.0018205101718194784","0.0012169538531452417","0.002652188530191779"
"836","1757","1757","1757","0.003090231097303331","0.0024910569190979004","0.00440023560076952","1757","1757","1757","0.004188747564330697","0.0031748241744935513","0.006477728486061096","1757","1757","1757","0.0018415951635688543","0.001221680548042059","0.003115003230050206"
"837","1759","1759","1759","0.0026693086605519057","0.002001711865887046","0.00441123778000474","1759","1759","1759","0.003939815843477845","0.0034498521126806736","0.005214187782257795","1759","1759","1759","0.0016076001455076038","0.0012590059777721763","0.0020719594322144985"
"838","1761","1761","1761","0.0030052001238800585","0.0018163059139624238","0.004135717637836933","1761","1761","1761","0.0042352105490863325","0.0032707222271710634","0.005531991366297007","1761","1761","1761","0.0017321822699159384","0.001169069786556065","0.0026234521064907312"
"839","1763","1763","1763","0.0028432044899091126","0.0020438223145902157","0.003872473491355777","1763","1763","1763","0.003929145820438862","0.0032318190205842257","0.004903893917798996","1763","1763","1763","0.0016960975830443204","0.0010222138371318579","0.002213263651356101"
"840","1766","1766","1766","0.0029182581230998038","0.0022701455745846033","0.0034710511099547148","1766","1766","1766","0.003972902963869274","0.003401512745767832","0.004853254184126854","1766","1766","1766","0.0018000647658482194","0.0012498844880610704","0.002697182819247246"
"841","1768","1768","1768","0.0029023514362052083","0.0024106265045702457","0.0034773789811879396","1768","1768","1768","0.004083923436701298","0.003330175532028079","0.006007837597280741","1768","1768","1768","0.001723587478045374","0.0012357138330116868","0.002309238538146019"
"842","1770","1770","1770","0.0029536763671785594","0.0025134840980172157","0.0035333246923983097","1770","1770","1770","0.0040542847942560915","0.0030557657591998577","0.004894718527793884","1770","1770","1770","0.0017357785371132195","0.0013180539244785905","0.0021496559493243694"
"843","1772","1772","1772","0.0026752956910058856","0.002080699661746621","0.003218048717826605","1772","1772","1772","0.004027068871073425","0.0032924641855061054","0.0049292100593447685","1772","1772","1772","0.001622906280681491","0.001017495058476925","0.002102867467328906"
"844","1774","1774","1774","0.003078335151076317","0.0020135222002863884","0.004202332813292742","1774","1774","1774","0.004123358172364533","0.0032039929646998644","0.005016344133764505","1774","1774","1774","0.001831683691125363","0.0012926991330459714","0.0025849908124655485"
"845","1776","1776","1776","0.0030611229594796896","0.002204712713137269","0.003743235720321536","1776","1776","1776","0.004112164466641843","0.003645099001005292","0.00503851193934679","1776","1776","1776","0.001703488186467439","0.0012683854438364506","0.0023994604125618935"
"846","1778","1778","1778","0.0027598078129813077","0.0020485329441726208","0.0035286075435578823","1778","1778","1778","0.004250153340399266","0.0032423578668385744","0.005525016225874424","1778","1778","1778","0.0017899854108691215","0.001289002364501357","0.0023411212023347616"
"847","1780","1780","1780","0.003166698385030031","0.002154347952455282","0.004810857120901346","1780","1780","1780","0.0041245681466534736","0.0033452329225838184","0.004957493394613266","1780","1780","1780","0.0016722077853046358","0.0009578689932823181","0.002179319504648447"
"848","1782","1782","1782","0.0028969132574275134","0.002193677704781294","0.0033473472576588392","1782","1782","1782","0.004246821790002286","0.0033591974060982466","0.005300841759890318","1782","1782","1782","0.0015261851716786624","0.0011256566504016519","0.002144352300092578"
"849","1784","1784","1784","0.002783374581485987","0.0017403603997081518","0.003789967391639948","1784","1784","1784","0.004206014866940677","0.003479439066722989","0.00517441937699914","1784","1784","1784","0.0018044137628749012","0.001154446043074131","0.0028343857266008854"
"850","1787","1787","1787","0.002943332213908434","0.0023730190005153418","0.004007343202829361","1787","1787","1787","0.003701783553697169","0.0027905574534088373","0.004564817063510418","1787","1787","1787","0.0015491456375457346","0.0012160916812717915","0.0019085716921836138"
"851","1789","1789","1789","0.002703366207424551","0.0017161149298772216","0.003759554121643305","1789","1789","1789","0.004171679029241204","0.0029007173143327236","0.005087374709546566","1789","1789","1789","0.001661516190506518","0.00121798156760633","0.002223721006885171"
"852","1791","1791","1791","0.0027216052869334815","0.0016309889033436775","0.003859981894493103","1791","1791","1791","0.004062379524111748","0.0033132010139524937","0.0049234251491725445","1791","1791","1791","0.001743461308069527","0.0010706705506891012","0.002441342920064926"
"853","1793","1793","1793","0.0030203860485926272","0.0026540562976151705","0.0036411930341273546","1793","1793","1793","0.004237731429748237","0.0032835465390235186","0.005871725734323263","1793","1793","1793","0.001591552747413516","0.0011530460324138403","0.0018080997979268432"
"854","1795","1795","1795","0.0027023077826015653","0.0018045505275949836","0.0033616102300584316","1795","1795","1795","0.004034537775442004","0.003173347096890211","0.005056305788457394","1795","1795","1795","0.0015945218852721154","0.0010878941975533962","0.0024003193248063326"
"855","1797","1797","1797","0.0029238049406558274","0.002006740774959326","0.003638278227299452","1797","1797","1797","0.004364146827720105","0.0031929679680615664","0.005275018513202667","1797","1797","1797","0.0018171836738474668","0.0011576495599001646","0.0029939324595034122"
"856","1799","1799","1799","0.0028583239763975143","0.0019758327398449183","0.0038186118472367525","1799","1799","1799","0.004146762168966233","0.003312647808343172","0.0047105541452765465","1799","1799","1799","0.0016480557154864074","0.0011821783846244216","0.0020775175653398037"
"857","1801","1801","1801","0.002777832210995257","0.002151093678548932","0.0037873643450438976","1801","1801","1801","0.004143860936164856","0.0037813489325344563","0.0046390993520617485","1801","1801","1801","0.0015936841722577811","0.001137086539529264","0.002328628208488226"
"858","1803","1803","1803","0.0028489279560744763","0.0025337289553135633","0.003721772925928235","1803","1803","1803","0.00404994897544384","0.0032706898637115955","0.004571382887661457","1803","1803","1803","0.0017029038397595286","0.0013229615287855268","0.0022110918071120977"
"859","1805","1805","1805","0.0026103101670742037","0.0022396505810320377","0.003173010889440775","1805","1805","1805","0.004313190910033881","0.0036160938907414675","0.005182307679206133","1805","1805","1805","0.0016877616639249028","0.0010806125355884433","0.0023228181526064873"
"860","1808","1808","1808","0.002741203596815467","0.0023194279056042433","0.003299647243693471","1808","1808","1808","0.00449964920990169","0.003924404736608267","0.005552905611693859","1808","1808","1808","0.001582635415252298","0.0012171113630756736","0.002206192584708333"
"861","1810","1810","1810","0.00295883531216532","0.002306430833414197","0.003979210741817951","1810","1810","1810","0.004160547885112465","0.00343796843662858","0.004891750402748585","1810","1810","1810","0.0016755503718741238","0.0012547739315778017","0.0022301834542304277"
"862","1812","1812","1812","0.0030336464289575813","0.0021001710556447506","0.003988507203757763","1812","1812","1812","0.004373813816346228","0.0031653468031436205","0.004962397273629904","1812","1812","1812","0.001652358437422663","0.0012234257301315665","0.0023700431920588017"
"863","1814","1814","1814","0.003051253326702863","0.001921852701343596","0.004198228009045124","1814","1814","1814","0.00426625688560307","0.003301648423075676","0.004967622458934784","1814","1814","1814","0.0017327287700027228","0.0013205722207203507","0.0020501280669122934"
"864","1816","1816","1816","0.0029135843506082892","0.0021054763346910477","0.0035199052654206753","1816","1816","1816","0.0037731350865215065","0.0031082211062312126","0.004665283020585775","1816","1816","1816","0.001524931052699685","0.0011721013579517603","0.0020088558085262775"
"865","1818","1818","1818","0.002710127783939242","0.002092151204124093","0.0038333595730364323","1818","1818","1818","0.004053173237480223","0.003401001915335655","0.00442583067342639","1818","1818","1818","0.0016123833484016359","0.0011280261678621173","0.002200501738116145"
"866","1820","1820","1820","0.002935176296159625","0.002247112337499857","0.003973682876676321","1820","1820","1820","0.0039900403004139665","0.003606058657169342","0.004633620381355286","1820","1820","1820","0.0016079942346550525","0.0011881522368639708","0.002108536195009947"
"867","1822","1822","1822","0.0027901183580979704","0.002338187536224723","0.004120710305869579","1822","1822","1822","0.0039709579898044465","0.003137941937893629","0.004852656275033951","1822","1822","1822","0.0013762117247097193","0.0008131302893161774","0.001620459370315075"
"868","1824","1824","1824","0.002797170914709568","0.001994732301682234","0.003941892180591822","1824","1824","1824","0.0039098130771890284","0.00310970819555223","0.004839484579861164","1824","1824","1824","0.0014591273327823728","0.000890106544829905","0.0021808105520904064"
"869","1826","1826","1826","0.0030828347895294427","0.0023352415300905704","0.0045212251134216785","1826","1826","1826","0.004143644939176738","0.003188737202435732","0.0056747812777757645","1826","1826","1826","0.001784214098006487","0.0013584959087893367","0.002986171282827854"
"870","1829","1829","1829","0.0028379827737808226","0.0021899109706282616","0.003758725244551897","1829","1829","1829","0.00412860510405153","0.0037877983413636684","0.00504686776548624","1829","1829","1829","0.0014838572242297232","0.0010385074419900775","0.0021974160335958004"
"871","1831","1831","1831","0.0026723280316218734","0.00198042718693614","0.0037624638061970472","1831","1831","1831","0.004163971659727395","0.0032708209473639727","0.004790605511516333","1831","1831","1831","0.0014311440172605217","0.0010842208284884691","0.002038100501522422"
"872","1833","1833","1833","0.002955223014578223","0.002149109961465001","0.0037934351712465286","1833","1833","1833","0.004234434245154262","0.0033986340276896954","0.005097875837236643","1833","1833","1833","0.001569695631042123","0.0011382835218682885","0.0024417873937636614"
"873","1835","1835","1835","0.0029604167910292746","0.002201414667069912","0.004436220042407513","1835","1835","1835","0.004373367666266859","0.0030326128471642733","0.006034813355654478","1835","1835","1835","0.0017777638626284898","0.001266062492504716","0.002456685993820429"
"874","1837","1837","1837","0.002574024721980095","0.00204966077581048","0.0033314477186650038","1837","1837","1837","0.004248731001280248","0.003406219184398651","0.00527158472687006","1837","1837","1837","0.0016751636750996113","0.0013489292468875647","0.002413597423583269"
"875","1839","1839","1839","0.0027458312921226024","0.0020685105118900537","0.0036401182878762484","1839","1839","1839","0.0042354219360277055","0.0037257361691445112","0.005117085296660662","1839","1839","1839","0.0015349010238423944","0.0010941679356619716","0.002241171896457672"
"876","1841","1841","1841","0.002931975689716637","0.0017990602646023035","0.0035254955291748047","1841","1841","1841","0.004269825434312225","0.0034628366120159626","0.006730070803314447","1841","1841","1841","0.0017747278790920973","0.0014022673713043332","0.002454489003866911"
"877","1843","1843","1843","0.003131988923996687","0.0021383329294621944","0.0039437199011445045","1843","1843","1843","0.003923274483531714","0.0033011119812726974","0.004330457653850317","1843","1843","1843","0.0018556170747615398","0.0014650067314505577","0.0025405827909708023"
"878","1845","1845","1845","0.002705198712646961","0.00169220264069736","0.0035990469623357058","1845","1845","1845","0.003995895199477672","0.0029157991521060467","0.0052512455731630325","1845","1845","1845","0.001589890127070248","0.000965422485023737","0.0022733428049832582"
"879","1847","1847","1847","0.002662010584026575","0.002227970166131854","0.0033463058061897755","1847","1847","1847","0.003896288713440299","0.00327867828309536","0.00463548768311739","1847","1847","1847","0.0015582304680719973","0.0009027401683852077","0.0021089003421366215"
"880","1850","1850","1850","0.0028508143266662957","0.002234885934740305","0.0035871088039129972","1850","1850","1850","0.004080005269497633","0.0032838291954249144","0.004939856939017773","1850","1850","1850","0.0016878826427273452","0.0013062090147286654","0.002133948728442192"
"881","1852","1852","1852","0.0025778443668968976","0.0018969118827953935","0.0029769763350486755","1852","1852","1852","0.003909587184898556","0.002997589996084571","0.004943089559674263","1852","1852","1852","0.0015492483507841825","0.0011903101112693548","0.0021299722138792276"
"882","1854","1854","1854","0.0025414856849238277","0.0019698352552950382","0.0032811579294502735","1854","1854","1854","0.004083053837530315","0.003319567535072565","0.004978996701538563","1854","1854","1854","0.0014472256531007587","0.0011153224622830749","0.002116760239005089"
"883","1856","1856","1856","0.0031186273554340005","0.002355733420699835","0.0044740354642271996","1856","1856","1856","0.004429657175205648","0.003073484404012561","0.006138779688626528","1856","1856","1856","0.0017128271982073783","0.0011383831733837724","0.0021292632445693016"
"884","1858","1858","1858","0.0026134790387004614","0.002193684224039316","0.003409325610846281","1858","1858","1858","0.004099265881814062","0.0030021534767001867","0.005118574947118759","1858","1858","1858","0.0016229341505095362","0.0012200458440929651","0.0019086608663201332"
"885","1860","1860","1860","0.0025578208034858106","0.0020322143100202084","0.0036278683692216873","1860","1860","1860","0.003731927624903619","0.0030396252404898405","0.00453629856929183","1860","1860","1860","0.001532669656444341","0.0012900379952043295","0.002029737923294306"
"886","1862","1862","1862","0.002506818831898272","0.001955407438799739","0.0030942833982408047","1862","1862","1862","0.0037624765653163196","0.00281478906981647","0.004329885356128216","1862","1862","1862","0.001635434862691909","0.0011264734202995896","0.002346152439713478"
"887","1864","1864","1864","0.0029531951993703844","0.0018916206900030375","0.004155362490564585","1864","1864","1864","0.0040145102888345715","0.0030467777978628874","0.004926658235490322","1864","1864","1864","0.0017237357213161885","0.001374842133373022","0.0020651030354201794"
"888","1866","1866","1866","0.0027427833527326586","0.002412774134427309","0.0034796539694070816","1866","1866","1866","0.0038765191566199064","0.003122372319921851","0.004936687182635069","1866","1866","1866","0.001553396211238578","0.000972768000792712","0.002037475351244211"
"889","1868","1868","1868","0.002997720637358725","0.002075540367513895","0.004160822369158268","1868","1868","1868","0.004126029158942402","0.003557764459401369","0.004889060277491808","1868","1868","1868","0.0016737859463319183","0.0011548297479748726","0.0025247489102184772"
"890","1871","1871","1871","0.0028748166281729937","0.0018444021698087454","0.003589567495509982","1871","1871","1871","0.004087461484596133","0.003319553332403302","0.004880224354565144","1871","1871","1871","0.001647726446390152","0.0012140674516558647","0.002332004951313138"
"891","1873","1873","1873","0.002577790047507733","0.001794658601284027","0.0032800498884171247","1873","1873","1873","0.004070118139497936","0.0030764045659452677","0.005475251004099846","1873","1873","1873","0.0015626912587322294","0.0011220740852877498","0.0023690257221460342"
"892","1875","1875","1875","0.002359576802700758","0.001978855114430189","0.0028382353484630585","1875","1875","1875","0.0038601335836574435","0.002980548422783613","0.004302286542952061","1875","1875","1875","0.0014944752329029143","0.001120053930208087","0.0021243677474558353"
"893","1877","1877","1877","0.002562500652857125","0.0020622611045837402","0.0036508399061858654","1877","1877","1877","0.003720721020363271","0.0031274512875825167","0.004807896446436644","1877","1877","1877","0.0014965620823204518","0.001133141340687871","0.00184597575571388"
"894","1879","1879","1879","0.0028557519661262633","0.0018292462918907404","0.003996620886027813","1879","1879","1879","0.0037504094652831554","0.0025411644019186497","0.004524837713688612","1879","1879","1879","0.0014847350073978304","0.0011737036984413862","0.001962066860869527"
"895","1881","1881","1881","0.002745536318980157","0.0021566604264080524","0.0036151506938040257","1881","1881","1881","0.003939859732054174","0.0031231048051267862","0.0053653898648917675","1881","1881","1881","0.0015300703817047179","0.0013683491852134466","0.0017671320820227265"
"896","1883","1883","1883","0.0029232008615508675","0.0020594079978764057","0.0037854169495403767","1883","1883","1883","0.0039598323637619615","0.002991632092744112","0.004533075727522373","1883","1883","1883","0.001650917634833604","0.0012736887438222766","0.002215818502008915"
"897","1885","1885","1885","0.0028744246694259344","0.0018156938022002578","0.003791863564401865","1885","1885","1885","0.003951364359818399","0.003426478710025549","0.004833996295928955","1885","1885","1885","0.0016234060865826904","0.0012777281226590276","0.001969545613974333"
"898","1887","1887","1887","0.0025551718194037677","0.0017952993512153625","0.0037376550026237965","1887","1887","1887","0.0035740128485485913","0.002536060521379113","0.0042969705536961555","1887","1887","1887","0.0014622609014622867","0.0012032178929075599","0.0017330397386103868"
