"epoch","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/params_MSE","Name: explicit_transformerpred - train/params_MSE__MIN","Name: explicit_transformerpred - train/params_MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/params_MSE","Name: explicit_knownpred - train/params_MSE__MIN","Name: explicit_knownpred - train/params_MSE__MAX"
"450","947","947","947","0.007461503427475691","0.00644675875082612","0.009634029120206833","947","947","947","0.003506559203378856","0.0029774585273116827","0.004179622977972031"
"451","949","949","949","0.007115399185568094","0.005851055961102247","0.008145790547132492","949","949","949","0.0036710284650325773","0.002604879904538393","0.005059827584773302"
"452","951","951","951","0.0074559422209858894","0.00540911452844739","0.00868261232972145","951","951","951","0.00363332477863878","0.002835846273228526","0.0056188711896538734"
"453","953","953","953","0.0073675393592566255","0.006333750672638416","0.008747768588364124","953","953","953","0.0036376457661390304","0.002799434121698141","0.005177855025976896"
"454","955","955","955","0.00692870169878006","0.005579179618507624","0.008861479349434376","955","955","955","0.003598312451504171","0.0025338740088045597","0.004512970335781574"
"455","957","957","957","0.007085387967526913","0.006097439210861921","0.008481636643409729","957","957","957","0.003665297315455973","0.0029171949718147516","0.0047368877567350864"
"456","959","959","959","0.007068910682573914","0.005889536812901497","0.008318526670336723","959","959","959","0.0031138733495026825","0.002215769374743104","0.004009548109024763"
"457","961","961","961","0.007269063591957092","0.005939682014286518","0.009037206880748272","961","961","961","0.0031857496593147515","0.002365045715123415","0.004065427929162979"
"458","963","963","963","0.007243287796154618","0.005608077626675367","0.008320626802742481","963","963","963","0.0031950775533914565","0.002611204283311963","0.004231996834278107"
"459","965","965","965","0.007480228738859296","0.006462094374001026","0.00873471237719059","965","965","965","0.003624196373857558","0.0025705781299620867","0.004586589056998491"
"460","968","968","968","0.006808434333652258","0.0060965269804000854","0.007606382481753826","968","968","968","0.003449086891487241","0.0026728275697678328","0.004408226348459721"
"461","970","970","970","0.0069923740811645985","0.006190831307321787","0.00834016501903534","970","970","970","0.0031503458274528386","0.0019863764755427837","0.0040757604874670506"
"462","972","972","972","0.007662891503423452","0.006515287794172764","0.009128564968705177","972","972","972","0.0036936570890247823","0.0027049279306083918","0.004588942043483257"
"463","974","974","974","0.007015661243349314","0.005750943906605244","0.007934163324534893","974","974","974","0.0034729424864053727","0.00253594690002501","0.004944144748151302"
"464","976","976","976","0.007494105491787195","0.005761651787906885","0.009853329509496689","976","976","976","0.003499269182793796","0.0026757598388940096","0.004790452308952808"
"465","978","978","978","0.006625554012134671","0.005554185248911381","0.008115557953715324","978","978","978","0.003262691805139184","0.002582104643806815","0.00416399585083127"
"466","980","980","980","0.007396731851622462","0.006485253572463989","0.008677082136273384","980","980","980","0.0035957337357103826","0.0027551655657589436","0.005139056593179703"
"467","982","982","982","0.00735406931489706","0.006063708104193211","0.008428971283137798","982","982","982","0.0034734542248770596","0.0020705820061266422","0.004383226856589317"
"468","984","984","984","0.007047212915495038","0.005703276488929987","0.009324324317276478","984","984","984","0.003324558585882187","0.002177573274821043","0.004488101229071617"
"469","986","986","986","0.006790589727461338","0.005534383002668619","0.008031143806874752","986","986","986","0.0033529547741636633","0.0022417001891881227","0.004348537884652615"
"470","989","989","989","0.0069265019614249464","0.005892787594348192","0.00785857904702425","989","989","989","0.003207002370618284","0.0026647888589650393","0.0036484089214354753"
"471","991","991","991","0.007014359487220645","0.005209710914641619","0.009721130132675171","991","991","991","0.0031300890259444714","0.002079678000882268","0.003961953800171614"
"472","993","993","993","0.00708264228887856","0.005820848513394594","0.010070349089801311","993","993","993","0.0030799213331192733","0.0023814800661057234","0.003638235852122307"
"473","995","995","995","0.0074053539894521235","0.005561132915318012","0.010789421387016773","995","995","995","0.003429422667250037","0.00235165492631495","0.005034734960645437"
"474","997","997","997","0.006640924792736769","0.005568264052271843","0.008095153607428074","997","997","997","0.003578102239407599","0.0026481742970645428","0.0050718835555016994"
"475","999","999","999","0.007391760405153036","0.005416074767708778","0.009627425111830235","999","999","999","0.0037907283753156663","0.0023205794859677553","0.0050702570006251335"
"476","1001","1001","1001","0.007635287707671523","0.004797680769115686","0.009815561585128307","1001","1001","1001","0.003388235392048955","0.0019964128732681274","0.004162263125181198"
"477","1003","1003","1003","0.00724951047450304","0.0057576545514166355","0.009395381435751915","1003","1003","1003","0.003438093978911638","0.002705200342461467","0.004868329968303442"
"478","1005","1005","1005","0.006970134982839227","0.006029176525771618","0.008304858580231667","1005","1005","1005","0.003579387627542019","0.0030364147387444973","0.005458957981318235"
"479","1007","1007","1007","0.0066117442212998865","0.005613301880657673","0.007314838469028473","1007","1007","1007","0.0033105339156463743","0.002518613589927554","0.00447632884606719"
"480","1010","1010","1010","0.007238485757261515","0.005930781364440918","0.008575930260121822","1010","1010","1010","0.003596121189184487","0.0031722881831228733","0.004286418203264475"
"481","1012","1012","1012","0.006578064523637295","0.005292076151818037","0.007705270312726498","1012","1012","1012","0.0031465188367292285","0.0022066179662942886","0.004145055077970028"
"482","1014","1014","1014","0.006332540931180119","0.004727854393422604","0.00799810141324997","1014","1014","1014","0.0030771527905017137","0.0022387593053281307","0.0039331307634711266"
"483","1016","1016","1016","0.006474500894546509","0.004939091391861439","0.008094146847724915","1016","1016","1016","0.003302743867971003","0.002380605321377516","0.0041640931740403175"
"484","1018","1018","1018","0.006535216327756643","0.005313687026500702","0.00729582691565156","1018","1018","1018","0.003379604942165315","0.002660630736500025","0.004036412574350834"
"485","1020","1020","1020","0.006596784200519323","0.005745489615947008","0.007865412160754204","1020","1020","1020","0.003336171875707805","0.0023695076815783978","0.00463566230610013"
"486","1022","1022","1022","0.006726201763376594","0.005521020386368036","0.008958937600255013","1022","1022","1022","0.0034541933098807933","0.002282863250002265","0.004178464412689209"
"487","1024","1024","1024","0.00678864517249167","0.005335756577551365","0.007620451506227255","1024","1024","1024","0.0032453523483127354","0.0023581995628774166","0.00407771859318018"
"488","1026","1026","1026","0.0067422021180391315","0.0058294436894357204","0.00781081710010767","1026","1026","1026","0.003204324748367071","0.0026103928685188293","0.004712760914117098"
"489","1028","1028","1028","0.006460161413997412","0.005603455938398838","0.007701762020587921","1028","1028","1028","0.0032411706168204548","0.0026882397942245007","0.003965153358876705"
"490","1031","1031","1031","0.006942121032625437","0.005926921963691711","0.008268139325082302","1031","1031","1031","0.0033483240520581605","0.0025895643047988415","0.004050525836646557"
"491","1033","1033","1033","0.007247782498598099","0.005738824140280485","0.008897346444427967","1033","1033","1033","0.0035617322195321322","0.0026207074988633394","0.005566852632910013"
"492","1035","1035","1035","0.006582071445882321","0.004838146734982729","0.00811837613582611","1035","1035","1035","0.00308345400262624","0.002137879841029644","0.004380211234092712"
"493","1037","1037","1037","0.00710987257771194","0.005107752047479153","0.01080020796507597","1037","1037","1037","0.0034179280046373606","0.0023043013643473387","0.00418712105602026"
"494","1039","1039","1039","0.00682172947563231","0.0054487441666424274","0.009645325131714344","1039","1039","1039","0.003151549049653113","0.002111076610162854","0.0046427506022155285"
"495","1041","1041","1041","0.00670164693146944","0.00531392777338624","0.009384420700371265","1041","1041","1041","0.00288811435457319","0.002096987795084715","0.0035060402005910873"
"496","1043","1043","1043","0.007180151343345642","0.006296955049037933","0.007948282174766064","1043","1043","1043","0.0034459440503269434","0.002768785459920764","0.004285523202270269"
"497","1045","1045","1045","0.006951912399381399","0.005879454780369997","0.007774856872856617","1045","1045","1045","0.0033702479908242823","0.0026807317044585943","0.004226767458021641"
"498","1047","1047","1047","0.0067005634773522615","0.005706646479666233","0.007486072368919849","1047","1047","1047","0.003279757359996438","0.0024971961975097656","0.005169329233467579"
"499","1049","1049","1049","0.006729084253311157","0.00615544430911541","0.007708999328315258","1049","1049","1049","0.0032495112856850026","0.0023273590486496687","0.004088805057108402"
"500","1052","1052","1052","0.006973128486424685","0.005780376028269529","0.008214314468204975","1052","1052","1052","0.003480282053351402","0.0024318317882716656","0.00500520458444953"
"501","1054","1054","1054","0.006905093137174845","0.005991488695144653","0.008052222430706024","1054","1054","1054","0.0032834787853062153","0.0022588821593672037","0.0043583521619439125"
"502","1056","1056","1056","0.0066486633848398926","0.005416159983724356","0.007975769229233265","1056","1056","1056","0.0032790513476356866","0.0023426595143973827","0.005854337476193905"
"503","1058","1058","1058","0.0068838277366012335","0.0061293407343328","0.008486971259117126","1058","1058","1058","0.0031434878706932067","0.0022344603203237057","0.004622114822268486"
"504","1060","1060","1060","0.006515333522111177","0.005578880198299885","0.007574151270091534","1060","1060","1060","0.0031756457290612163","0.0018468484049662948","0.005473586264997721"
"505","1062","1062","1062","0.006872412143275141","0.006052902899682522","0.008086247369647026","1062","1062","1062","0.0031321406830102207","0.002500221598893404","0.004202521871775389"
