"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:57:37.000Z","552","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8489900231361389","0.4204558730125427","","1.0021237134933472","6999","0.857847273349762","0.7791388630867004","0.7532500624656677","0.3932575583457947","0.741491436958313","0.8376304507255554","","","1.0043975114822388","1.0043975114822388","1.0043975114822388",""
"implicit","finished","-","sarthmit","","2024-01-22T02:45:33.000Z","9826","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7339194416999817","0.5270222425460815","","","77999","0.7352917194366455","0.7355000376701355","0.7302361130714417","0.5268900394439697","0.5280057787895203","0.5322864055633545","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:47.000Z","9664","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7335895895957947","0.5292389988899231","","","77999","0.7362500429153442","0.7326945066452026","0.7295833826065063","0.526292085647583","0.5326341390609741","0.5350179672241211","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:47.000Z","10071","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.9172053337097168","0.43085333704948425","","","77999","0.3362361490726471","0.36093056201934814","0.2739027738571167","2.4138615131378174","2.366288185119629","2.6245174407958984","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:44.000Z","1600","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9123420119285583","0.252981960773468","","","6999","0.9218472838401794","0.8602222800254822","0.8406250476837158","0.22304078936576843","0.5004122257232666","0.5713150501251221","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:44.000Z","9729","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.38007307052612305","1.7742362022399902","","","77999","0.389527827501297","0.38837501406669617","0.37479168176651","1.754061222076416","1.7552589178085327","1.7967814207077026","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:44.000Z","1668","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9550257921218872","0.13721464574337006","","","6999","0.9193889498710632","0.8450417518615723","0.8222083449363708","0.22838231921195984","0.5496863722801208","0.6349342465400696","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:44.000Z","9715","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.968981921672821","0.1302037090063095","","","77999","0.7106944918632507","0.721250057220459","0.6887916326522827","0.8621835708618164","0.8723562359809875","0.942131519317627","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:44.000Z","10088","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.9163956046104432","0.4354335069656372","","","77999","0.3443194627761841","0.35369446873664856","0.28518056869506836","2.427706718444824","2.4776599407196045","2.540426254272461","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-22T02:30:43.000Z","9818","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9686455130577089","0.1307433396577835","","","77999","0.6579723358154297","0.6800139546394348","0.6402084231376648","0.8838263154029846","0.9001585841178894","0.8923965096473694","","","","","",""
