"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_tsf","finished","-","sarthmit","","2024-01-28T23:58:15.000Z","5831","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.966271996498108","0.13824845850467682","","0.8505299091339111","77999","0.6987778544425964","0.690819501876831","0.6919305920600891","0.8083730936050415","0.6853496432304382","0.9799650311470032","","","0.8376431465148926","0.8376579880714417","0.8376431465148926",""
"explicit_tsf","finished","-","sarthmit","","2024-01-28T23:57:26.000Z","5796","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.11892625689506532","2.296356678009033","","1.007346272468567","77999","0.11811111867427826","0.146472230553627","0.1088888943195343","2.297161340713501","2.282071352005005","2.301771879196167","","","1.0086684226989746","1.0066685676574707","1.0086684226989746",""
"explicit_mlp","finished","-","sarthmit","","2024-01-28T22:47:04.000Z","4245","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9622055292129515","0.14677830040454865","","0.8464584350585938","77999","0.6969861388206482","0.6921805739402771","0.686916708946228","0.8315501809120178","0.676639974117279","1.2096489667892456","","","0.8316472172737122","0.8301939368247986","0.8316472172737122",""
"explicit_mlp","finished","-","sarthmit","","2024-01-28T22:46:09.000Z","4252","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.11865406483411788","2.2965002059936523","","1.0046690702438354","77999","0.11859723180532455","0.1457500010728836","0.10972223430871964","2.2967233657836914","2.2823939323425293","2.301675319671631","","","1.007011890411377","1.005174994468689","1.007011890411377",""
"implicit","finished","-","sarthmit","","2024-01-28T22:27:52.000Z","11797","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.25061681866645813","2.071235418319702","","","77999","0.2592778205871582","0.2584027945995331","0.25208333134651184","2.062150478363037","2.1011314392089844","2.0971992015838623","","","","","",""
"explicit_tsf","finished","-","sarthmit","","2024-01-28T22:11:14.000Z","6077","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.6924355030059814","0.5708974003791809","","0.8520692586898804","77999","0.7029861211776733","0.7049723267555237","0.6962084174156189","0.5646879076957703","0.5898705124855042","0.5787743926048279","","","0.8364048600196838","0.8363611102104187","0.8364048600196838",""
"explicit_tsf","finished","-","sarthmit","","2024-01-28T21:57:52.000Z","5392","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.965893566608429","0.13860692083835602","","0.8334254622459412","77999","0.7019444704055786","0.7003750205039978","0.6900972723960876","0.81233149766922","0.6714679002761841","1.0007368326187134","","","0.8382508158683777","0.8373463749885559","0.8382508158683777",""
"explicit_tsf","finished","-","sarthmit","","2024-01-28T21:53:16.000Z","5687","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7039487361907959","0.5587887167930603","","0.8357751369476318","77999","0.702333390712738","0.7054305672645569","0.6943334341049194","0.5655176043510437","0.5761815309524536","0.5781257748603821","","","0.8360281586647034","0.8362964391708374","0.8360281586647034",""
"explicit_mlp","finished","-","sarthmit","","2024-01-28T20:57:46.000Z","3593","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.963092029094696","0.14390666782855988","","0.8286218047142029","77999","0.6977500319480896","0.6898472905158997","0.6875417232513428","0.8256372213363647","0.6772648096084595","1.2323440313339231","","","0.8324183225631714","0.8311313390731812","0.8324183225631714",""
"explicit_mlp","finished","-","sarthmit","","2024-01-28T20:49:55.000Z","4854","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.6857938766479492","0.5788936018943787","","0.8472070097923279","77999","0.6976944804191589","0.6863194704055786","0.6850000619888306","0.5713934302330017","0.5992178320884705","0.5865775346755981","","","0.8319814801216125","0.8314498662948608","0.8319814801216125",""
